token,count,humor_type,type_score,score_dark_humor,score_wordplay_puns,score_sarcasm_irony,score_absurd_surreal,score_topical_political,score_relationship_family,score_workplace_office,score_animals
nonchalantly,1,sarcasm_irony,0.13209963,0.06965842,0.06974013,0.13209963,0.10621869,0.055632368,0.0033086017,0.01764283,0.057585236
mountaintop,1,dark_humor,0.17005442,0.17005442,0.01202375,0.047135115,0.069223575,0.06625786,0.023501143,0.08936176,0.11529965
mountainside,1,dark_humor,0.10484971,0.10484971,-0.011841978,0.07466743,0.048417397,0.02210186,0.04582973,0.027673695,0.040472925
mother,1,animals,0.22941723,0.13464181,0.18137777,0.046426054,0.13634196,0.07863552,0.1497772,0.025274804,0.22941723
luring,1,wordplay_puns,0.16536334,0.15173241,0.16536334,0.07621964,0.1001506,0.10176614,0.14208975,0.11406114,0.11795012
massive,1,absurd_surreal,0.1457465,0.11332555,0.06295012,0.07916745,0.1457465,0.11880972,0.045043606,0.08814641,0.11187752
marrying,1,relationship_family,0.40087712,0.13423552,0.13243629,0.07945675,0.102846205,0.00880564,0.40087712,0.10900372,0.09222774
marches,1,dark_humor,0.1946567,0.1946567,0.0033438634,0.04646541,0.023487506,0.17067343,0.1140979,-0.015711568,0.032186456
manning,1,animals,0.25649038,0.07924897,-0.053359147,0.0026296508,0.1059144,0.10351625,0.09188479,0.143756,0.25649038
managing,1,workplace_office,0.23755956,0.112290636,0.0053597763,0.0130440425,0.036752906,0.0971929,0.11473224,0.23755956,0.09785515
managed,1,topical_political,0.134358,0.084499665,-0.031571608,-0.049683075,0.03291674,0.134358,0.020704295,0.08970479,0.100489765
mammoths,1,animals,0.25299287,0.08328028,0.030345015,0.06719517,0.23613678,0.050930116,-0.0010751933,0.04055375,0.25299287
mammoth,1,animals,0.27651367,0.07852256,0.043821387,0.082061574,0.2563362,0.068170205,-0.023855789,0.067459665,0.27651367
lots,1,animals,0.15649304,0.103839815,0.025366388,0.031707123,0.032814,0.11918069,0.079790786,-0.0041135345,0.15649304
mats,1,dark_humor,0.13499975,0.13499975,-0.053871818,0.012233516,0.021808218,0.073947415,-0.021277629,0.12870145,0.106577456
longing,1,dark_humor,0.25372782,0.25372782,0.073326044,0.2351779,0.10571256,0.087102324,0.1430073,-0.036464725,0.0879971
loin,1,absurd_surreal,0.14315252,0.1065346,0.12090468,0.10672279,0.14315252,0.14260745,0.085817166,0.08989258,0.10050563
located,1,sarcasm_irony,0.08420328,0.024245858,0.013671173,0.08420328,0.041918844,0.055562504,0.050534453,-0.013667853,0.0840643
lobster,1,animals,0.26039767,0.1427184,0.02305642,0.062235214,0.23207876,0.016824244,0.07269909,0.039818253,0.26039767
listens,1,animals,0.1512808,0.1151761,-0.0025232197,0.033176664,0.06565494,0.07720817,0.099823475,-0.06813505,0.1512808
liquor,1,animals,0.17055771,0.10580245,0.13203941,-0.0030178023,0.06747435,0.119563416,0.13924825,-0.018090684,0.17055771
lining,1,topical_political,0.12944734,0.101723894,0.059553105,0.02160216,0.0595672,0.12944734,0.035288732,-0.001762149,0.12211594
lines,1,animals,0.17612223,0.15235874,0.11388232,0.056211337,0.13423614,0.069633685,0.053329732,0.06256762,0.17612223
massively,1,wordplay_puns,0.106938735,0.074651524,0.106938735,0.09740629,0.07882386,0.07724274,0.09216358,0.018051066,0.057286147
mattress,1,dark_humor,0.20749828,0.20749828,0.098597795,0.013069874,0.15392298,0.06841111,-0.009607663,0.027237546,0.11653685
moons,1,dark_humor,0.19683394,0.19683394,-0.007819242,-0.0077371774,0.1746566,0.02217859,0.098832786,-0.045489214,0.08168027
microphone,1,animals,0.15350017,0.04800861,0.12952214,0.04393941,0.101275295,0.15265757,-0.026058681,0.13857703,0.15350017
missing,1,animals,0.13316607,0.07441677,0.07936097,0.060640786,0.13157818,0.061661042,0.060839817,0.02773081,0.13316607
miserable,1,dark_humor,0.265761,0.265761,0.12314389,0.1797444,0.046197616,0.07619724,0.14940801,0.037693404,0.06739029
mirrors,1,absurd_surreal,0.19394279,0.13176116,-0.024440192,0.13251577,0.19394279,0.013443772,0.11241612,-0.048856236,0.059065863
mirroring,1,sarcasm_irony,0.1726939,0.066046566,-0.011992932,0.1726939,0.14154145,-0.018193217,0.077570215,-0.019132342,0.03954424
mirage,1,sarcasm_irony,0.2148132,0.19759712,0.113096714,0.2148132,0.1613574,0.11857955,0.06922987,0.005145753,-0.015535003
mind,1,absurd_surreal,0.25837266,0.13703796,0.020266822,0.033570517,0.25837266,0.0626342,0.1037489,-0.046020493,0.2103796
military,1,dark_humor,0.21038517,0.21038517,0.054267004,0.122195035,0.12745556,0.18840909,0.08569661,0.023761678,0.1971375
might,1,relationship_family,0.11521022,0.084987424,0.083946735,0.06714733,0.07380004,0.083964355,0.11521022,0.012179247,0.113420635
method,1,topical_political,0.13234495,0.033549488,0.007584666,0.039264325,0.046155214,0.13234495,0.09717651,-0.042108085,0.1034498
may,1,dark_humor,0.13884345,0.13884345,0.02303918,0.035313666,0.04589059,0.098462,0.051756926,0.032590024,0.114048526
messy,1,dark_humor,0.21473458,0.21473458,0.07633401,0.031648465,0.12261287,0.14426272,0.10548545,0.018025104,0.13817354
mentally,1,animals,0.17531106,0.15578336,0.07373674,0.15264365,0.13918997,0.06858367,0.094416365,-0.13315085,0.17531106
members,1,topical_political,0.09400712,0.09356496,-0.003570851,0.026128404,0.051367953,0.09400712,0.016445149,0.059261486,0.09134869
melting,1,sarcasm_irony,0.18859561,0.18762231,0.104006976,0.18859561,0.05551102,0.13351573,0.17910075,0.06876669,0.038238615
melt,1,relationship_family,0.21717463,0.18222558,0.079698086,0.17363603,0.014530179,0.1339999,0.21717463,0.071568206,0.056753952
medevil,1,dark_humor,0.17588146,0.17588146,-0.022000767,0.15534401,0.077023305,0.15220906,0.0063623562,0.03194676,0.086855665
meat,1,animals,0.31591335,0.09274977,0.051580872,0.09466833,0.14749873,0.16957721,0.07860593,-0.045234375,0.31591335
meal,1,relationship_family,0.1883962,0.14455286,0.055721648,0.13992494,0.11356689,0.15066484,0.1883962,0.029437382,0.1423811
orbiting,1,absurd_surreal,0.11446422,0.07002173,0.017024342,0.017685106,0.11446422,0.0037368806,0.003969142,0.014691551,0.033853374
organs,1,dark_humor,0.25329092,0.25329092,0.010983387,0.025380773,0.19468582,0.12100589,-0.005421387,-0.07833973,0.1917557
limbs,1,animals,0.15431188,0.120575644,0.08400702,0.06912015,0.14355823,0.035077218,0.03177965,-0.042261496,0.15431188
original,1,absurd_surreal,0.16619104,0.10329975,0.07207282,0.099901095,0.16619104,0.0461695,0.045653544,0.005816933,0.13688079
pitcher,1,animals,0.10738874,0.062079422,0.05804608,0.052556384,0.062133953,0.060096577,0.07921205,0.098993324,0.10738874
pinyata,1,absurd_surreal,0.15569061,0.095924675,0.04715124,0.019732412,0.15569061,-0.0086911395,0.026570052,-0.006694479,0.11638539
pinwheel,1,absurd_surreal,0.15640055,0.13269666,0.0921634,0.037261218,0.15640055,-0.014146796,0.049824443,0.020068306,0.13335995
pink,1,animals,0.17464074,0.16228734,0.043374274,0.0042516775,0.09226734,0.12072927,0.043292727,0.03918981,0.17464074
pine,1,animals,0.25737557,0.07700757,0.038727142,0.035507794,0.092322305,0.066607654,0.042314965,0.011002944,0.25737557
piloted,1,topical_political,0.16847137,0.1342127,0.08476674,0.111643985,0.16597691,0.16847137,-0.016173989,-0.026425237,0.11968656
pillars,1,dark_humor,0.22401088,0.22401088,0.052982643,0.099812225,0.13416305,-0.015823118,0.124037355,0.03896025,0.09324845
piles,1,dark_humor,0.2199705,0.2199705,0.093583986,0.025372505,0.11389492,0.06659935,0.08995876,0.010796139,0.14175674
pile,1,dark_humor,0.23952585,0.23952585,0.10640782,0.05805738,0.1492784,0.061328378,0.074953705,0.033422213,0.17796823
pierce,1,relationship_family,0.14783102,0.09051812,0.025390018,0.05075584,-0.02835088,0.09552226,0.14783102,0.11575724,0.005308805
pieces,1,animals,0.18552013,0.121968485,0.0257481,-0.007569248,0.15157786,0.10473748,0.08828403,0.03016175,0.18552013
picnic,1,dark_humor,0.1828238,0.1828238,0.08506577,0.031363524,0.12921593,0.027717842,0.14527783,-0.00068070646,0.075341985
pick,1,animals,0.18323815,0.125756,0.020585537,0.034973525,0.044674408,0.093852386,0.08861118,0.043954823,0.18323815
physically,1,sarcasm_irony,0.15488537,0.0618377,0.015609402,0.15488537,0.07102568,0.06908004,0.07412679,-0.076798216,0.040323053
pheasants,1,animals,0.32587472,0.07703094,0.14694425,0.13945165,0.17240286,0.10647105,0.050189197,0.009647213,0.32587472
pharmacy,1,dark_humor,0.09580645,0.09580645,0.023761334,0.043865472,0.051190376,0.095748365,0.06271146,0.09192096,0.03902759
pets,1,animals,0.6256938,0.14454389,-0.004126449,-0.0647227,0.23950104,0.093035266,0.08780046,-0.047881883,0.6256938
perplexed,1,absurd_surreal,0.23952419,0.1479198,0.15185046,0.13898446,0.23952419,0.0146204475,0.12358619,0.039177347,0.092944235
perpetuate,1,animals,0.202514,0.1724038,0.14680775,0.10539671,0.09169747,0.14286575,0.09016029,-0.003462391,0.202514
placement,1,animals,0.104965374,0.07952622,0.0859088,0.07403218,0.03523287,0.045095444,0.04655659,0.0131174065,0.104965374
placing,1,dark_humor,0.114453465,0.114453465,0.07593961,0.030891499,0.069621295,0.048891947,-0.008165108,-0.019508084,0.0923775
planes,1,absurd_surreal,0.19945022,0.1906313,0.07232851,0.04100003,0.19945022,0.06499454,-0.031648897,0.012504069,0.10276647
polite,1,sarcasm_irony,0.21473536,0.11560117,0.04103163,0.21473536,0.014487259,0.038903624,0.06537077,0.1275692,0.16628337
presentation,1,workplace_office,0.26428682,0.1494224,0.021781923,0.10981652,0.10358767,0.15946773,0.106944636,0.26428682,0.010303199
presence,1,absurd_surreal,0.1936931,0.11265463,0.033344842,0.11878933,0.1936931,0.061887104,0.080476016,-0.019407157,0.10481873
potted,1,wordplay_puns,0.12477811,0.08355824,0.12477811,0.10825491,0.050705887,0.08262778,0.11093513,0.021409055,0.09768151
potion,1,animals,0.12366556,0.097666636,0.06270227,0.050929695,0.10764905,0.07668853,0.11497538,0.014801897,0.12366556
pot,1,animals,0.13967186,0.131823,0.1196219,0.095851,0.11132355,0.10261746,0.10815128,-0.014793724,0.13967186
positioned,1,animals,0.117457,0.0871738,0.009961434,0.039102856,0.08936098,0.05618239,0.0076112878,0.00977194,0.117457
posing,1,absurd_surreal,0.10423654,0.07248348,-0.03650926,0.080871396,0.10423654,0.1031159,-0.056049064,-0.0039302073,0.0721787
poor,1,sarcasm_irony,0.15259412,0.08074649,0.0679135,0.15259412,0.02270191,0.106203154,0.08430792,0.009639291,0.100937314
policewoman,1,animals,0.12998319,0.10483873,0.02648487,-0.004935149,0.08662495,-0.018982105,0.039975855,0.1005362,0.12998319
platform,1,animals,0.15504307,0.14649294,0.08759302,0.05523438,0.088888556,0.09765415,0.04847634,0.0783214,0.15504307
pole,1,animals,0.22072431,0.057165068,0.122244775,0.08235961,0.13509792,0.1127026,-0.050632484,0.07604326,0.22072431
podium,1,workplace_office,0.21640132,0.061163887,0.030854035,0.0962823,0.072145455,0.1863583,0.009356782,0.21640132,0.060296148
pockets,1,animals,0.17154956,0.104733706,0.068415724,-0.06132212,0.099102154,0.087393455,0.11093253,0.048778713,0.17154956
plummeting,1,relationship_family,0.2243253,0.20036316,0.14083895,0.11262776,0.06047882,0.05441645,0.2243253,0.017853837,-0.0047935625
playpens,1,animals,0.23236528,0.12448339,0.16226481,0.10738623,0.07182433,0.06847291,0.11095871,0.0023766216,0.23236528
playpen,1,animals,0.1853835,0.13771553,0.1656034,0.09425111,0.03061643,0.08654651,0.08354705,-0.00011081062,0.1853835
playground,1,animals,0.17628759,0.11168079,0.11830714,0.075438365,0.10384978,0.06087293,0.047440864,0.033974573,0.17628759
played,1,topical_political,0.12438528,0.10021603,0.061840653,0.12135422,0.024974182,0.12438528,-0.017309768,-0.022661489,0.10402638
periods,1,relationship_family,0.16134791,0.07964211,0.08195709,-0.014268071,0.08741858,0.006511636,0.16134791,0.027572101,0.04346033
perfect,1,animals,0.16401625,0.13624354,0.04253454,0.070055455,0.1445007,0.07591195,0.09212184,0.12593555,0.16401625
per,1,workplace_office,0.14553884,0.11305011,0.040475044,-0.01344935,-0.019905366,0.1050992,0.0763095,0.14553884,0.1256043
pad,1,animals,0.26232877,0.13811459,0.085626565,0.04965606,0.06706028,0.08069259,-0.042973664,0.05817318,0.26232877
pans,1,dark_humor,0.19010961,0.19010961,0.0647625,0.14618683,0.093055606,0.1406815,0.08551859,0.026821988,0.1132242
panic,1,dark_humor,0.23175275,0.23175275,0.035078436,0.018570933,0.110536814,0.20461011,0.12116781,-0.058779165,0.09679768
pajamas,1,dark_humor,0.18394206,0.18394206,0.10449016,0.040048078,0.15322639,0.087289646,0.035250694,0.013102617,0.17758617
pair,1,relationship_family,0.15524724,0.040426623,0.089328155,0.00084863906,0.06889043,0.08386665,0.15524724,0.06532257,0.07968412
painted,1,animals,0.1714051,0.109253615,-0.0010789316,-0.0023561828,0.04177015,0.13528721,0.0025288858,-0.0030331616,0.1714051
pain,1,dark_humor,0.18128629,0.18128629,0.097338304,0.116794035,0.12524718,0.12712917,0.124265514,-0.023332324,0.12515067
paddling,1,animals,0.199,0.043763723,0.12415126,0.0241196,0.03594014,0.13196102,-0.005156463,0.007349368,0.199
paddle,1,animals,0.18260789,0.07542849,0.067585446,0.07981302,0.0022530053,0.14685318,-0.02454343,-0.018310323,0.18260789
packed,1,dark_humor,0.16026345,0.16026345,0.02867246,0.027778747,0.030892015,0.11442344,0.09581467,0.055091895,0.06777148
paperwork,1,workplace_office,0.17073643,0.10707939,-0.02776732,-0.023571044,0.04789631,0.09324987,0.060180977,0.17073643,0.11407204
oxygen,1,dark_humor,0.21810408,0.21810408,0.072695956,-0.048592225,0.09149502,0.09269079,-0.009381667,-0.04271044,0.14731751
oversized,1,sarcasm_irony,0.13238233,0.08161449,0.059945688,0.13238233,0.068798915,0.0546737,0.026502762,0.106981896,0.07677621
overkill,1,dark_humor,0.33258015,0.33258015,0.020342564,0.19914533,0.10682103,0.08570879,0.092755444,0.06434007,0.1036998
outline,1,dark_humor,0.19654292,0.19654292,0.012073555,0.007779006,0.09038879,0.11001551,0.04531548,0.116514176,0.14844926
outfits,1,dark_humor,0.17894867,0.17894867,-0.02564949,-0.07304125,0.05225788,0.09727305,-0.015420329,-0.0065092538,0.16338076
outdoors,1,relationship_family,0.11724526,0.09967568,0.022569055,-0.005083265,0.022046346,0.045571458,0.11724526,-0.035830673,0.11162937
outdoor,1,animals,0.11634748,0.0899594,0.001165418,-0.030267118,-0.0012609023,0.06872702,0.11486084,-0.016662417,0.11634748
ottoman,1,absurd_surreal,0.20935756,0.104420766,0.05933536,0.018503284,0.20935756,0.078051835,0.046945184,-0.023398926,0.092336185
papers,1,dark_humor,0.17386276,0.17386276,-0.050043102,-0.03219152,0.020460814,0.08214954,0.08680276,0.15104201,0.13299863
parade,1,dark_humor,0.36172968,0.36172968,0.06279221,0.04204981,0.062183257,0.12650427,0.12781346,0.035703827,0.18614985
pendant,1,dark_humor,0.12118605,0.12118605,0.033201557,0.03889866,0.08208666,-0.002332151,0.06867068,0.050831,0.014088444
pawing,1,animals,0.38453832,0.05594652,0.045818374,0.077049136,0.0350006,0.089688286,0.094217695,0.00969547,0.38453832
peg,1,animals,0.22584485,0.14548318,0.22136422,0.030301258,0.14695562,0.12058346,0.017622842,0.09978,0.22584485
peeping,1,animals,0.1377348,0.08198086,0.11783764,0.11069182,0.12414603,0.06963773,0.029396964,-0.018053133,0.1377348
pedals,1,animals,0.13138446,0.11325537,0.11044452,0.05449753,0.10992077,0.0033652596,0.03813623,0.009882599,0.13138446
peculiar,1,absurd_surreal,0.3794703,0.15368971,0.16304447,0.19532076,0.3794703,-0.010166336,-0.0084018,0.0040743314,0.08876224
peak,1,workplace_office,0.17748973,0.15063377,0.06162788,0.09074932,0.04212145,0.11980382,0.01862423,0.17748973,0.10853465
peacefully,1,dark_humor,0.27968138,0.27968138,0.028403625,0.17206113,0.013346706,0.11100441,0.18076226,-0.024013765,0.096259534
paying,1,workplace_office,0.113233976,0.064870566,0.04618817,0.04888698,0.042279296,0.10077326,0.02763227,0.113233976,0.06844019
pay,1,workplace_office,0.14289498,0.08456519,0.06341158,0.054063387,0.049186684,0.11036615,0.012519143,0.14289498,0.09474363
patio,1,dark_humor,0.1466501,0.1466501,0.03225409,0.0799921,0.032972638,-0.050804295,0.12332956,-0.03255467,0.09596887
parading,1,dark_humor,0.21334928,0.21334928,0.075897045,0.05739001,0.09870423,0.1773459,-0.0099757295,0.044672765,0.14035994
pathway,1,dark_humor,0.16455737,0.16455737,0.0801737,0.014839239,0.11369057,0.12587729,0.057154395,-0.024987053,0.09370064
passing,1,absurd_surreal,0.12875144,0.11417075,0.038640358,0.058067217,0.12875144,0.11028624,0.00023792312,-0.029027488,0.09628611
parts,1,topical_political,0.14410542,0.024976976,0.069688775,0.0302709,0.08799958,0.14410542,0.060220588,-0.04095529,0.124957666
particular,1,dark_humor,0.14693576,0.14693576,0.07389954,0.061252385,0.04437133,0.047852702,0.011673011,-0.06361185,0.1380079
part,1,topical_political,0.16717315,0.04882221,0.091658995,0.094836384,0.08615312,0.16717315,0.06057553,0.0048808493,0.079792894
parked,1,animals,0.12512943,0.040502213,0.0468064,0.06745854,0.047050335,0.01565229,0.10357574,-0.061471373,0.12512943
parents,1,relationship_family,0.23033658,0.10473243,0.16955313,0.016558321,0.06799269,0.06302411,0.23033658,-0.041360468,0.16647314
parchment,1,dark_humor,0.14690682,0.14690682,0.09851855,0.10535722,0.015001927,0.032877713,-0.010003943,0.07125525,0.09214108
lined,1,animals,0.16252679,0.09606289,0.10189384,0.048968155,0.07527551,0.12892364,0.034238975,0.015508047,0.16252679
likes,1,animals,0.17876427,0.13618559,0.02513419,0.06059117,0.05710623,0.08071939,0.0226866,-0.08249746,0.17876427
fenced,1,animals,0.22178496,0.0067176726,0.013982058,0.13308698,0.036964923,0.16118473,-0.00914756,-0.042352043,0.22178496
however,1,relationship_family,0.13717449,0.06456594,0.08247092,0.11131194,0.06246413,0.06655137,0.13717449,0.06882994,0.106427826
hazard,1,dark_humor,0.19164908,0.19164908,0.043550987,0.012176421,0.13503641,0.12933788,0.075796515,-0.006828172,0.1744421
hauling,1,animals,0.1690335,0.1342614,0.116107255,0.07125869,0.10584395,0.06217689,0.13155691,0.08839155,0.1690335
hats,1,animals,0.22142553,0.17329821,0.17096627,0.06643334,0.12754263,0.20463827,0.07491122,0.091016,0.22142553
hatch,1,animals,0.24988927,0.17145221,0.036968257,-0.050970845,0.057198897,0.049819373,0.012880713,0.0073562674,0.24988927
harsh,1,sarcasm_irony,0.23314469,0.09093216,0.1311844,0.23314469,0.09314205,0.052519187,0.05481007,0.07518833,0.100367665
hardly,1,sarcasm_irony,0.18328527,0.05795606,0.12700441,0.18328527,0.074440286,0.020774143,0.061810546,-0.003949281,0.06660337
happily,1,relationship_family,0.21734485,0.18461893,0.0760988,0.090243764,0.08398603,0.05141803,0.21734485,0.15324391,0.14307044
hangs,1,absurd_surreal,0.1275519,0.12752597,0.097342096,0.10506797,0.1275519,0.049704723,0.0819433,-0.041476578,0.09326215
hang,1,animals,0.15459925,0.13908318,0.12585175,0.12905242,0.08714841,0.099433646,0.054676708,-0.036019932,0.15459925
handled,1,relationship_family,0.14176354,0.08897229,0.053152516,0.10550313,0.013707152,0.06584975,0.14176354,0.057677366,0.12941235
handing,1,sarcasm_irony,0.12050682,0.053255707,0.028153082,0.12050682,0.030548668,0.077952206,0.07547772,0.07951342,0.08185716
hamburger,1,animals,0.29434967,0.111280605,0.05538629,0.15538946,0.120331146,0.18047222,0.065303825,0.08121656,0.29434967
hallway,1,dark_humor,0.20278004,0.20278004,0.028127521,0.024378296,0.16484043,0.07801424,0.06987297,0.009242136,0.11899226
hallucination,1,absurd_surreal,0.2449331,0.2276445,0.024380017,0.08284559,0.2449331,0.033084624,0.06483448,-0.0512122,0.017037958
guys,1,relationship_family,0.11707899,0.0951976,0.028171124,0.049367893,0.020178646,0.09798152,0.11707899,0.02344282,0.106910534
